5 5 12.1907 0.1212
5 10 9.5847 0.0662
5 15 8.6087 0.1490
5 20 8.0779 0.0968
5 25 7.2730 0.0838
10 5 9.6567 0.0813
10 10 9.2596 0.2642
10 15 8.2389 0.2214
10 20 7.7149 0.0653
10 25 7.7378 0.0957
15 5 8.1241 0.0968
15 10 8.3012 0.0901
15 15 7.9539 0.1013
15 20 7.6840 0.1339
15 25 7.3760 0.1643
20 5 8.0429 0.1963
20 10 7.9424 0.0730
20 15 7.7912 0.1662
20 20 7.4751 0.1068
20 25 7.6129 0.2315
25 5 7.4752 0.2012
25 10 7.5025 0.1587
25 15 7.4929 0.1767
25 20 7.7164 0.7303
25 25 7.5244 0.0899
