55.7340 0.2556
35.9604 0.1563
27.6585 0.1384
23.3336 0.1118
21.4230 0.1301
36.0641 0.1690
31.3637 0.1557
26.1862 0.1273
23.4797 0.1324
21.2045 0.1128
27.8890 0.1670
26.2708 0.1240
24.4999 0.1491
22.1905 0.1141
20.9098 0.1353
23.4157 0.1183
23.4943 0.1694
22.3722 0.1156
21.3130 0.1155
20.1241 0.1170
21.1212 0.1115
21.1548 0.1039
20.9207 0.1369
20.2987 0.1128
19.6867 0.1243
